,summary,Krise,Energiequelle,Energiewende,Folgen,word
offenbar heizkostenzuschus,3.3972798411495972,-0.8549946965457579,-0.49142999821925426,-0.5475961692445859,1.377818839525304,offenbar heizkostenzuschus
auszuweiten,3.18558668579814,-0.32097006279527585,-0.42709140834927,-0.48325757937460184,0.9848948038115857,auszuweiten
heizkostenzuschus ausweit,2.4817896510790876,-0.5409995652767915,-0.17743486695028782,-0.23360103797561962,1.0973496068419275,heizkostenzuschus ausweit
Menschen,27.77679377704615,0.07015490159264298,-2.5926558493982648,-2.6488220204235966,0.7384176132494298,Menschen
auch mensch,2.2991459343454994,-0.4645573529332373,-0.10099265460673368,-0.15715882563206546,0.9970438733088967,auch mensch
Berufsausbildung,2.231034748640335,-0.4344851225470834,-0.07092042422057974,-0.12708659524591145,0.9522886753965606,Berufsausbildung
mensch berufsausbildung,2.231034748640335,-0.4344851225470834,-0.07092042422057974,-0.12708659524591145,0.9522886753965606,mensch berufsausbildung
berufsausbildung soll,2.1649553520586666,-0.4044193704886331,-0.04085467216212941,-0.09702084318746114,0.9039815779963967,berufsausbildung soll
davon,6.207642006348612,-0.3544037423723981,-1.0942360482410398,1.102916615278271,-0.17557661124901472,davon
soll davon,2.7027636423987835,-0.14226105516581453,-0.2627297543032433,-0.3188959253285752,0.6559296826887817,soll davon
profitieren,3.259959764274162,-0.3197308400925313,-0.4501697865812824,0.6280525338641941,0.44812887136215895,profitieren
davon profitier,2.70144068365623,-0.13180120428022085,-0.262240150768972,-0.3184063217943038,0.6360585071744694,davon profitier
Energiepreise,16.062233591690347,0.3187730308955692,-0.5965468209582601,-0.8933176286584881,-1.3433527571158512,Energiepreise
Wie,25.789218030666937,0.31450645760008505,-1.1169979707301365,-2.574577603343862,-0.33217073533901803,Wie
energiepreis wie,2.003327794409609,-0.3268293268739372,0.03673537145256649,-0.01943079957276527,0.7591666540362989,energiepreis wie
Deutschlands,18.131597627751717,0.25340140944566675,-0.1587020951011022,-0.46315182319970616,-1.4377378626250912,Deutschlands
wie deutschland,2.0071950246105974,-0.32875786914840344,0.03480682917810018,-0.02135934184723162,0.7631800416336472,wie deutschland
Nachbarn,2.4820791327703566,-0.1263408732235017,-0.1775515024635146,-0.23371767348884642,0.5714021256889734,Nachbarn
deutschland nachbar,2.0207685583012323,-0.3354975453101565,0.028067153016347213,-0.02809901800898469,0.777020781168835,deutschland nachbar
gegensteuern,2.510023189405373,-0.12472912763613721,-0.1887469254339583,-0.24491309645929013,0.5757386086927794,gegensteuern
nachbar gegensteuer,2.0311989814437745,-0.3406458818053229,0.022918816521180718,-0.03324735450415112,0.7874043506479184,nachbar gegensteuer
Alle,5.087450899394859,-0.03081110601954463,-0.895231833023564,0.5037077904916442,-0.10205147508597592,Alle
gegensteuer alle,2.050900285953009,-0.3502984924781262,0.013266205848377451,-0.04289996517695441,0.8064465637859656,gegensteuer alle
multimedialen,2.058234637758865,-0.3538682752819056,0.009696423044597908,-0.04646974798073385,0.8133523467695074,multimedialen
alle multimedial,2.058234637758865,-0.3538682752819056,0.009696423044597908,-0.04646974798073385,0.8133523467695074,alle multimedial
Inhalte,2.2883869715693734,-0.252265483883979,-0.09630212367322016,-0.152468294698552,0.7396386297800662,Inhalte
multimedial inhalt,2.0813278808262927,-0.36502572611586087,-0.0014610277893571983,-0.057627198814689,0.8344797256639291,multimedial inhalt
Deutschen,9.269897585512767,0.13679240812556284,-1.4952272650937564,-1.5513934361190882,0.45307599482367167,Deutschen
inhalt deutsch,2.1048986334557798,-0.3762869426994792,-0.012722244372975615,-0.06888841539830746,0.8551300222918802,inhalt deutsch
Welle,2.128099332452409,-0.3872488810265296,-0.02368418270002604,-0.07985035372535783,0.8746144752434153,Welle
deutsch welle,2.128099332452409,-0.3872488810265296,-0.02368418270002604,-0.07985035372535783,0.8746144752434153,deutsch welle
29.01.2022,2.1649553520586666,-0.4044193704886331,-0.04085467216212941,-0.09702084318746114,0.9039815779963967,29.01.2022
welle 29.01.2022,2.1649553520586666,-0.4044193704886331,-0.04085467216212941,-0.09702084318746114,0.9039815779963967,welle 29.01.2022
Während,7.18181758450377,0.13703401515962646,-0.11564528752989961,-1.29617360104964,0.10493154489723551,Während
29.01.2022 während,2.204655918782767,-0.42259108267139905,-0.059026384344895384,-0.1151925553702272,0.9336288910285849,29.01.2022 während
Deutschland,75.10154954171716,0.2350272696803046,-1.7410288908044684,-0.5460419947841262,-0.23374402563305638,Deutschland
während deutschland,2.0071950246105974,-0.32875786914840344,0.03480682917810018,-0.02135934184723162,0.7631800416336472,während deutschland
deutschland plan,2.313277328614759,-0.4706849078775485,-0.10712020955104505,-0.16328638057637693,1.0057637749631605,deutschland plan
Wohngeld-Bezieher,2.3721333517306373,-0.4958093305184936,-0.1322446321919899,-0.18841080321732157,1.0402107633378688,Wohngeld-Bezieher
plan wohngeld-bezieher,2.3721333517306373,-0.4958093305184936,-0.1322446321919899,-0.18841080321732157,1.0402107633378688,plan wohngeld-bezieher
wohngeld-bezieher heizkostenzuschus,3.3972798411495972,-0.8549946965457579,-0.49142999821925426,-0.5475961692445859,1.377818839525304,wohngeld-bezieher heizkostenzuschus
einmalig,2.815524161508205,-0.30719621957578896,-0.3036033808064973,-0.3597695518318291,0.9210568398474224,einmalig
heizkostenzuschus einmalig,2.4266740475025084,-0.5185412469416165,-0.1549765486151127,-0.21114271964044448,1.069683672038807,heizkostenzuschus einmalig
135,3.2192847537672264,-0.11623610347237756,-0.4376141422494232,-0.493780313274755,0.6992130031493342,135
einmalig 135,2.3365124043787704,-0.48067902395409345,-0.11711432562758978,-0.17328049665292153,1.0197128197711678,einmalig 135
Euro,19.83476034869436,0.001723052495674741,-0.09164438673489128,-0.36055232674937554,0.2741667349098396,Euro
135 euro,2.306086755378787,-0.4675716745783567,-0.10400697625185303,-0.16017314727718465,1.0013496255928533,135 euro
unterstützen,3.7017201769711794,0.018692566248530273,-0.5772525578326912,-0.6334187288580231,0.4745600858988707,unterstützen
euro unterstütz,2.2564710270481974,-0.4458217322802286,-0.08225703395372494,-0.13842320497905677,0.9695556097778372,euro unterstütz
geben,4.411136973692836,-0.045677067718243605,-0.7525874069195511,0.24943307085271801,0.22608185820246215,geben
unterstütz geb,2.192847309923276,-0.4172204727462888,-0.05365577441978503,-0.10982194544511692,0.925013490702228,unterstütz geb
unserer,2.966163277613738,-0.7192889238217067,-0.355724225495203,0.9950293199067599,0.5701282484335577,unserer
geb unser,2.149713501711749,-0.397354210095067,-0.03378951176856332,-0.08995568279389517,0.8920629621601975,geb unser
Nachbarländer,2.128099332452409,-0.3872488810265296,-0.02368418270002604,-0.07985035372535783,0.8746144752434153,Nachbarländer
unser nachbarland,2.128099332452409,-0.3872488810265296,-0.02368418270002604,-0.07985035372535783,0.8746144752434153,unser nachbarland
nachbarland milliarde,2.096584561334357,-0.37232925319407595,-0.00876455486757234,-0.06493072589290415,0.8479474989907646,nachbarland milliarde
Folgen,14.374241895108785,0.1923572255147701,-1.9338927810871902,-1.990058952112522,0.350799144163642,Folgen
milliarde folge,2.056733201883777,-0.3531385315754043,0.010426166751099353,-0.04574000427423252,0.8119465223261281,milliarde folge
Energiepreisexplosion,3.1133974975711203,0.01827041708945037,-0.4041695063845092,-0.460335677409841,0.375143277001133,Energiepreisexplosion
folge energiepreisexplosion,2.0413084839129727,-0.34561064777364336,0.017954050552860302,-0.03821212047247157,0.7972668339385025,folge energiepreisexplosion
abzufedern,2.8573278935991144,-0.02014861156192778,-0.3183418186873726,-0.37450798971270455,0.4224538367701396,abzufedern
energiepreisexplosion abfeder,2.0153546353717835,-0.33281480946851144,0.0307498888579923,-0.025416282167339488,0.7715455443155047,energiepreisexplosion abfeder
Heizkosten,49.95878788868829,-1.9702253826782854,-3.179653356853538,-3.2358195278788697,1.7857941942877733,Heizkosten
steigen,16.89931512238092,-0.19788869840493514,-0.6625787638975968,0.05724209728004611,0.6824468434450328,steigen
heizkost steig,3.1579111369137105,-0.3319843823165342,-0.41836570992420485,-0.47453188094953674,0.9939161052308276,heizkost steig
drastisch,3.6189323647487437,-0.4207149951009996,-0.5546339889992328,0.04051088698610532,0.9669533713078138,drastisch
steig drastisch,3.0602583008259687,-0.2530352640642129,-0.3869542579624463,-0.44312042898777804,0.8878302158297692,steig drastisch
trotz,16.328151839469193,0.23393705539586973,-2.0613456583208754,-0.618016408825947,-0.14817338050591553,trotz
drastisch trotz,3.0862790376539104,-0.16769549224422964,-0.3954211038763588,-0.45158727490169054,0.7676811304719394,drastisch trotz
milden,5.020292757471185,0.14487344996236182,-0.8819431837505698,-0.9381093547759017,0.23094080076363585,milden
trotz mild,3.205629735349891,-0.1066184606526145,-0.4333634898865266,-0.48952966091185846,0.6795204946276792,trotz mild
Winters,7.562403336558642,0.2762801959681737,-1.291643974858633,-1.3478101458839649,-0.2274376890739551,Winters
mild winter,7.727412006726075,0.2809945171151558,-1.3132289414553753,-1.3693951124807069,-0.2490226556706972,mild winter
DER,10.03906179293049,0.04815263667253291,-0.13109059262768907,0.29572074009059424,-0.5674686795649645,DER
winter der,5.210931454853875,0.18410525912655704,-0.9192135554333435,-0.9753797264586752,0.08825636150558788,winter der
SPIEGEL,10.264384752114477,0.056171868967201444,-0.13061216132937747,0.2858960963569607,-0.6092295368514032,SPIEGEL
der spiegel,10.111361310202575,0.04824077973130657,-0.11559172296635498,0.3009165347199834,-0.5942090984883803,der spiegel
Laut,6.905745131957693,0.04749647729453699,-1.2008086265069395,-1.2569747975322711,0.622250689820172,Laut
spiegel laut,2.760646315210433,-0.14278576484731537,-0.28391975801874875,-0.3400859290440805,0.6689469275997938,spiegel laut
neuen,9.00563134114621,0.1607696733654292,-0.5858826323716472,-0.035434556464339496,-0.5330372423439871,neuen
laut neu,3.071509839569468,-0.05082095946020003,-0.3906241786489926,-0.44679034967432446,0.5426435987695742,laut neu
Daten,5.666041469803977,0.080198569402789,-1.0029456539693304,0.13781273505729294,-0.09126896708512304,Daten
neu datum,2.6348640638151313,-0.16061843787312363,-0.23728652550364585,-0.2934526965289776,0.6743901613805614,neu datum
Vergleichsportals,3.099382350191635,-0.022099691141838584,-0.39965778329215734,-0.4558239543174891,0.4799000183273621,Vergleichsportals
datum vergleichsportal,2.5554642763163136,-0.16999433300955397,-0.2066888535178689,-0.2628550245432008,0.6728689481016507,datum vergleichsportal
Verivox,2.4547846113989413,-0.17932988408289194,-0.16649395625921265,-0.22266012728454432,0.6645388355284362,Verivox
vergleichsportal verivox,2.4547846113989413,-0.17932988408289194,-0.16649395625921265,-0.22266012728454432,0.6645388355284362,vergleichsportal verivox
zahlen,4.622518231838649,0.11005446380653207,-0.7993945619485274,-0.8555607329738593,0.3149369947919849,zahlen
verivox zahl,2.42302997690586,-0.18086014732618794,-0.15347374709810216,-0.20963991812343405,0.6589377905188015,verivox zahl
zahl mensch,2.4307984785719885,-0.1695106567325623,-0.15667472890888307,-0.21284089993421484,0.6406358776542554,zahl mensch
Ölheizungen,2.4566099939695625,-0.14655085618602715,-0.16723728185258874,-0.22340345287792054,0.604533599018229,Ölheizungen
mensch ölheizung,2.4566099939695625,-0.14655085618602715,-0.16723728185258874,-0.22340345287792054,0.604533599018229,mensch ölheizung
rund,7.903887156253242,0.32273175085962547,-1.3358096170798517,-1.3919757881051833,-0.5851855947481024,rund
ölheizung rund,2.499739220549235,-0.12132681558821526,-0.18464134817901875,-0.24080751920435056,0.5659826741527304,ölheizung rund
Prozent,40.20604592835757,0.2983579118176122,-1.4839059189536128,-0.6084549294536797,-0.7928882466218082,Prozent
rund prozent,2.54591885859189,-0.1005570616295174,-0.20294656300093342,-0.25911273402626517,0.5346730905749686,rund prozent
mehr,45.996049532158466,0.2213349668890015,-3.0970104465915558,-0.36607550915376785,-0.17446749640823617,mehr
prozent mehr,4.146103353716637,0.07929540999338112,-0.690623875766438,-0.7467900467917697,0.36031755671771437,prozent mehr
vorigen,2.85003031853118,-0.009665631720299403,-0.3157845658311128,-0.37195073685644464,0.3925057006675132,vorigen
mehr vorig,2.85003031853118,-0.009665631720299403,-0.3157845658311128,-0.37195073685644464,0.3925057006675132,mehr vorig
Winter,215.7523572722773,0.43934863941635,-2.9330471175149935,-4.698752360398551,-1.6193724512970022,Winter
vorig winter,3.713932109183463,0.015809859328233273,-0.5805461165865692,-0.6367122876119009,0.4836601691981089,vorig winter
Wer,7.492052646509968,0.047188847760198355,-1.2822977451133357,0.11712130609683885,0.12428335981756497,Wer
Gas,43.29198086361009,0.3144027508176836,-2.0400497121525896,-1.5616184260280654,-0.32921981393589334,Gas
wer gas,2.6440564595344216,-0.04733405549993783,-0.24076920912046032,-0.296935380145792,0.43715619226422237,wer gas
heizt,3.4276479320757907,0.09995597649044904,-0.5003292253920196,-0.5564953964173514,0.17295862787660585,heizt
gas heiz,2.5846743001244628,-0.06136247423921347,-0.21805443746486103,-0.2742206084901928,0.4552334158037645,gas heiz
kommt,18.712538239655753,0.19718137184581463,-2.197648726805058,-0.5029835564094759,0.0005847656852563016,kommt
heiz komm,2.508313976658349,-0.07990207717855925,-0.18806573851623817,-0.24423190954156995,0.4773620997183337,heiz komm
besser,3.439758797925108,0.10527858113621892,-0.5038562855707893,-0.5600224565961212,0.15507865926597528,besser
komm gut,2.45975044179681,-0.09184674426967332,-0.16851483190019576,-0.22468100292552767,0.4904201129365688,komm gut
allerdings,4.866455301495895,0.23107920960507025,-0.8508207414295674,-0.9069869124548993,-0.20524424644429948,allerdings
gut allerdings,2.3839155629163447,-0.1103639721994527,-0.13719926386209608,-0.19336543488742794,0.5083772311231718,gut allerdings
allerdings steig,2.3378919532963685,-0.12124947020728025,-0.11770458220451012,-0.17387075322984186,0.5172576764575406,allerdings steig
Preise,19.090486546191606,0.22670023802788336,-1.2446035843012802,-2.2738112289307812,0.1732800517373259,Preise
steig preis,3.560711946804477,-0.0397873722412149,-0.5384154434530525,-0.5945816144783842,0.594526456166861,steig preis
immer,17.933115548724665,-0.042479604518229186,-1.0359574681974841,-0.4622184644190617,0.6381052983181135,immer
preis immer,2.2795079206575015,-0.13426757517872157,-0.09241452892593563,-0.14858069995126744,0.5255199959366676,preis immer
Europa,15.74973846714913,0.2694208949395584,-0.6656882083065132,-0.317909864487965,-1.30284741081569,Europa
Kälte,4.848725853013561,0.30744971542808647,-0.8471708932420544,-0.903337064267386,-0.9100313076214969,Kälte
europa kälte,1.9196659406847243,-0.021703631498140398,0.07939388479887545,0.02322771377354382,0.016533470419432966,europa kälte
kälte die,1.9282806229786138,-0.018825073763430147,0.07491632953973715,0.01875015851440551,0.012055915160294806,kälte die
Schwierigkeiten,2.8973399733379996,0.1752879205384002,-0.33224799901362,-0.3884141700389519,-0.3951084133930624,Schwierigkeiten
die schwierigkeit,1.9416107792140231,-0.014437177871242192,0.06802713934198175,0.01186096831665011,0.005166724962539458,die schwierigkeit
Gasversorgung,8.46748052208522,0.34158293247041666,-1.404687938918459,-0.6796592014476799,-1.4675483532979015,Gasversorgung
schwierigkeit gasversorgung,1.9753321659255942,-0.0036832565631104313,0.050808496983669564,-0.005357674041662219,-0.012051917395773002,schwierigkeit gasversorgung
sichern,2.71215694927603,-0.14789839308806588,-0.26619917408157107,0.7464264733461057,-0.3290595884610136,sichern
gasversorgung sicher,2.0113847134107656,0.0072952983814050425,0.03272166944937611,-0.023444501575955644,-0.030138744930066217,gasversorgung sicher
Euronews,5.584246555758286,0.12070830689952444,-0.9884044519795099,-1.0445706230048415,0.3601095711259104,Euronews
sicher euronews,2.039226238268577,0.015429737531996812,0.018974625534766767,-0.037191545490564935,-0.04388578884467543,sicher euronews
euronews die,2.3365727204533906,0.08726790245711122,-0.11714013986936472,-0.17330631089469653,-0.18000055424880712,euronews die
Spannungen,2.1402575653935836,0.04268328946470262,-0.029381112977932933,-0.08554728400326472,-0.09224152735737529,Spannungen
die spannung,2.1402575653935836,0.04268328946470262,-0.029381112977932933,-0.08554728400326472,-0.09224152735737529,die spannung
Moskau,2.865315900693387,0.17135638243061108,-0.32113353963643937,-0.3772997106617712,-0.3839939540158816,Moskau
spannung moskau,2.2755380165576136,0.0744349030143302,-0.09067144876395104,-0.14683761978928295,-0.1535318631433935,spannung moskau
verschärfte,2.3954152541536766,0.09887807718890584,-0.14201153313991072,-0.19817770416524264,-0.20487194751935314,verschärfte
moskau verschärft,2.3954152541536766,0.09887807718890584,-0.14201153313991072,-0.19817770416524264,-0.20487194751935314,moskau verschärft
verschärft energiekrise,3.0965262892895944,0.1976201110273581,-0.3987358648874443,-0.45490203591277606,-0.4615962792668866,verschärft energiekrise
treibt,6.637535565474903,0.060036411418203164,-1.1611956783433626,0.6832624106052624,-1.2240560927228048,treibt
energiekrise treib,2.373934570592729,0.09472194312711138,-0.1330036685050178,-0.1891698395303497,-0.1958640828844603,energiekrise treib
treib europa,1.9063516733015542,-0.0262203790875886,0.0863537697088205,0.030187598683488817,0.023493355329378213,treib europa
anderswo,5.723669651004108,-0.11886713881196109,0.7568872110074515,-1.0692312516178557,0.30210214801192603,anderswo
europa anderswo,2.1169459068257774,0.03668962894879515,-0.01842937354586213,-0.07459554457119386,-0.08128978792530443,europa anderswo
anderswo neu,2.055828850503657,0.020145258413441784,0.010865966264481565,-0.04530020476085018,-0.051994448114960824,anderswo neu
Formen,2.0361459539918725,0.014543931163559965,0.02048628371858649,-0.03567988730674549,-0.04237413066085611,Formen
neu form,2.0361459539918725,0.014543931163559965,0.02048628371858649,-0.03567988730674549,-0.04237413066085611,neu form
form gasversorgung,1.9753321659255942,-0.0036832565631104313,0.050808496983669564,-0.005357674041662219,-0.012051917395773002,form gasversorgung
umzusehen,1.977159068410517,-0.0031143502874754155,0.04988406603280309,-0.006282104992528778,-0.01297634834663946,umzusehen
gasversorgung umseh,1.977159068410517,-0.0031143502874754155,0.04988406603280309,-0.006282104992528778,-0.01297634834663946,gasversorgung umseh
Das,36.263279569755596,0.0802221046612103,0.11158195060463497,-0.24741634862066453,-0.2476626703811131,Das
Problem,4.201416585371397,0.27872079982702164,-0.703876684179764,-0.7600428552050958,-0.7667370985592064,Problem
das problem,1.9526167189753554,-0.010873692842634416,0.0623746862842417,0.006208515258909911,-0.00048572809520063773,das problem
besteht,2.391975974427208,-0.22303904264140614,-0.140574725428182,-0.1967408964535137,0.7216399264176464,besteht
problem besteh,1.9416107792140231,-0.014437177871242192,0.06802713934198175,0.01186096831665011,0.005166724962539458,problem besteh
jedoch,6.560686125971987,-0.13470203260162494,-1.1495501233863972,0.18590239953467272,0.5604402732517706,jedoch
besteh jedoch,1.9317324772990048,-0.017681159504755288,0.07312780957834497,0.01696163855301295,0.01026739519890243,besteh jedoch
darin,1.9137089642056357,-0.023714194312806143,0.08250184132384424,0.026335670298512442,0.01964142694440188,darin
jedoch darin,1.9137089642056357,-0.023714194312806143,0.08250184132384424,0.026335670298512442,0.01964142694440188,jedoch darin
Länder,4.958769280133006,0.31152057025351493,-0.8696125144683207,-0.9257786854936526,-0.9324729288477632,Länder
darin land,1.9012233802680616,-0.02798250787800667,0.08904750315456189,0.03288133212923015,0.026187088775119504,darin land
Russland,10.512061001839966,0.223295096845101,-1.6209781983184066,0.12093051611878498,-1.0496070068947714,Russland
land russland,1.8925751865558278,-0.03098287333437268,0.09360663223838964,0.03744046121305786,0.03074621785894707,land russland
finden,3.328920961626586,0.21979843660345938,-0.47110314945994064,-0.5272693204852725,-0.5339635638393829,finden
russland find,1.8840953646812937,-0.03396045608709103,0.09809727340484875,0.04193110237951685,0.03523685902540634,russland find
find bereit,1.8764520540890597,-0.036675084329662135,0.10216227791939671,0.045996106894064796,0.039301863539954116,find bereit
Europäischen,4.15542393653544,0.01184319821536057,-0.6928693870824567,0.6337605460568075,-0.7557298014618993,Europäischen
bereit europäisch,1.8647152760531929,-0.0409015285722052,0.1084366920285984,0.05227052100326652,0.04557627764915591,bereit europäisch
Union,5.96961235078251,-0.029102311601745985,-1.0551369259550514,0.6051288001256042,-0.25361657038002255,Union
europäisch union,4.473512558845797,-0.10092111136736073,-0.7666288409146064,0.8936368851660492,-0.8294892552940489,europäisch union
Geschäfte,3.467128667896518,0.23138127476688852,-0.5117817117111708,-0.5679478827365025,-0.5746421260906133,Geschäfte
union geschäft,1.855540385364096,-0.04425535333075711,0.11336909997319172,0.057202928947859916,0.050508685593749304,union geschäft
EuropeDecoded,2.05990294957118,0.02128743138966388,0.00888619664093728,-0.04727997438439438,-0.05397421773850499,EuropeDecoded
europedecoded nan,2.047609615435211,0.017823144705936742,0.014871994929810554,-0.04129417609552132,-0.047988419449632,europedecoded nan
Habeck,11.462886703601638,0.18055399685186566,-0.8612324302072655,0.18088270044972374,-1.0073135570130385,Habeck
USA,5.551402554624706,0.2596329424308687,-0.9825055419029205,-0.23266723268941228,-1.045365956282363,USA
habeck usa,1.9783774834304753,-0.3142966878110873,0.0492680105154163,0.7991063197289244,-0.013592403864026164,habeck usa
stärker,2.5282512497405536,-0.08599510112788565,-0.19598279163655516,0.5644363505713874,-0.25884320601599753,stärker
usa stark,1.9846836913914372,-0.31747918386924207,0.046085514457261605,0.8065046566652041,-0.016774899922180717,usa stark
stark deutschland,1.990630277859999,-0.3204709429856428,0.04309375534086079,0.8133888148258616,-0.019766659038581817,stark deutschland
dient,2.0002273824281507,-0.32528049716418994,0.038284201162313805,0.8243149483195046,-0.02457621321712863,dient
deutschland dien,2.0002273824281507,-0.32528049716418994,0.038284201162313805,0.8243149483195046,-0.02457621321712863,deutschland dien
umso,2.006246534522785,-0.32828521240655467,0.035279485919948936,0.8310545336305929,-0.027580928459493424,umso
dien umso,2.006246534522785,-0.32828521240655467,0.035279485919948936,0.8310545336305929,-0.027580928459493424,dien umso
größer,2.010756921368452,-0.3305308608311377,0.03303383749536606,0.8360489392713697,-0.029826576884076323,größer
umso groß,2.010756921368452,-0.3305308608311377,0.03303383749536606,0.8360489392713697,-0.029826576884076323,umso groß
Rolle,4.377390055886596,0.177539991401674,-0.7449076026572691,0.08469299364443565,-0.8077680170367115,Rolle
groß rolle,2.0276020251696707,-0.33887345826946036,0.024691240057043425,0.854291836358748,-0.03816917432239902,groß rolle
Vizekanzler,3.178311675836946,0.028342268857767767,-0.42480506978228944,0.4312361009756144,-0.4876654841617318,Vizekanzler
rolle vizekanzler,2.0448054201402246,-0.34732226774464536,0.01624243058185818,0.8722836013397621,-0.046617983797584035,rolle vizekanzler
Robert,6.295912787215291,0.09291027661821298,-0.2584900766032843,0.07459647862065935,-0.3986946496916552,Robert
vizekanzler robert,2.060573811791351,-0.35500412527960706,0.008560573046896433,0.8882376735908359,-0.05429984133254603,vizekanzler robert
robert habeck,5.347184882662596,0.10273267497186082,-0.09868808904833469,-0.21064230834872724,-0.24476921585410755,robert habeck
weilt,2.0818582994530317,-0.36528053990829784,-0.0017158415817942235,0.9090045476082437,-0.06457625596123659,weilt
habeck weil,2.0818582994530317,-0.36528053990829784,-0.0017158415817942235,0.9090045476082437,-0.06457625596123659,habeck weil
Gesprächen,2.0976141025487447,-0.3728201890402634,-0.00925549071375976,0.9238394281266752,-0.07211590509320225,Gesprächen
weil gespräch,2.0976141025487447,-0.3728201890402634,-0.00925549071375976,0.9238394281266752,-0.07211590509320225,weil gespräch
Washington,3.0633582602702627,-0.18798645202993292,-0.3879667183861757,0.5847193681495687,0.17565009031495013,Washington
gespräch washington,2.1263721851072903,-0.38643696000044203,-0.02287226167393829,0.9498138248618059,-0.08573267605338084,gespräch washington
denen,2.3907057030537477,-0.2820449923781036,-0.1400435291291219,0.887460199643188,-0.20290394350856444,denen
washington denen,2.1681175817288785,-0.40587894907405087,-0.04231425074754726,0.9851894780247628,-0.10517466512698984,washington denen
vordergründig,2.197669954695057,-0.4194173194596391,-0.055852621133135404,1.0087175796270549,-0.11871303551257788,vordergründig
denen vordergründig,2.197669954695057,-0.4194173194596391,-0.055852621133135404,1.0087175796270549,-0.11871303551257788,denen vordergründig
Energiesicherheit,3.667340110017807,-0.2618215322276772,-0.567921567160173,0.8189666292855398,0.07765492782509491,Energiesicherheit
vordergründig energiesicherheit,2.273188125136397,-0.45320293842628684,-0.08963824009978301,1.0638451192337062,-0.15249865447922534,vordergründig energiesicherheit
Notwendigkeit,2.5165627131168207,-0.5549135995459344,-0.19134890121943096,1.204432256136244,-0.25420931559887316,Notwendigkeit
energiesicherheit notwendigkeit,2.5165627131168207,-0.5549135995459344,-0.19134890121943096,1.204432256136244,-0.25420931559887316,energiesicherheit notwendigkeit
Ausbaus,3.4199856851754906,-0.861655997297078,-0.4980912989705745,1.4847839229810562,-0.5609517133500168,Ausbaus
notwendigkeit ausbau,3.4199856851754906,-0.861655997297078,-0.4980912989705745,1.4847839229810562,-0.5609517133500168,notwendigkeit ausbau
erneuerbarer,4.009720306161071,-0.8542671609642188,-0.6571764233249043,1.5162955183960465,-0.7200368377043468,erneuerbarer
ausbau erneuerbar,9.849166584501647,-1.9194064727463422,-0.5643264472979362,1.8133234472258455,-1.6187021887992812,ausbau erneuerbar
erneuerbar energie,10.213890659144026,-1.5971268098648583,0.8344609264938058,1.5456983844712286,-1.6550639710749906,erneuerbar energie
geht,18.261265724902092,0.02321604850011717,-0.836906770741663,0.8265861903727042,-2.2360975374773315,geht
energie geh,2.371257256008476,-0.49543993410796217,-0.13187523578145863,1.1264002576174015,-0.194735650160901,energie geh
stellt,4.629445470402716,0.019661263814302665,0.17038070365105837,0.3588795679080522,-0.8637524400192418,stellt
habeck stell,2.2787875641602384,-0.4556631632738494,-0.09209846494734573,1.067673128600506,-0.15495887932678823,habeck stell
dabei,5.506472850345261,-0.45230695344849525,0.13077400584841423,0.49789613839445385,0.6053277903091598,dabei
stell dabei,2.2427350444724885,-0.4397157548994028,-0.07615105657289915,1.0424230946834065,-0.13901147095234162,stell dabei
Momentum,2.197669954695057,-0.4194173194596391,-0.055852621133135404,1.0087175796270549,-0.11871303551257788,Momentum
dabei momentum,2.197669954695057,-0.4194173194596391,-0.055852621133135404,1.0087175796270549,-0.11871303551257788,dabei momentum
transatlantischen,2.148426465793986,-0.39675532966494614,-0.03319063133844245,0.9688298464338265,-0.09605104571788493,transatlantischen
momentum transatlantisch,2.148426465793986,-0.39675532966494614,-0.03319063133844245,0.9688298464338265,-0.09605104571788493,momentum transatlantisch
Partnerschaft,2.1072239334203062,-0.37739104172025856,-0.013826343393754659,0.9326735348838378,-0.07668675777319717,Partnerschaft
transatlantisch partnerschaft,2.1072239334203062,-0.37739104172025856,-0.013826343393754659,0.9326735348838378,-0.07668675777319717,transatlantisch partnerschaft
fest,5.585710641203422,-0.055697441789278344,-0.9886665989918401,0.8806425864399025,-1.0515270133712826,fest
partnerschaft fest,2.0802169557393224,-0.3644918257702017,-0.0009271274436979162,0.9074333656793401,-0.06378754182314043,partnerschaft fest
betont,3.270357434744111,0.03393924193143784,-0.45335421972277656,0.43477662256341126,-0.516214634102219,betont
fest beton,2.0663047147021594,-0.3577814818496607,0.005783216476842899,0.8939140587630308,-0.05707719790259951,fest beton
beton deutschland,2.0564400776940372,-0.35299600211198906,0.01056869621451445,0.8841033898067044,-0.05229171816492792,beton deutschland
dienende,2.039970015008974,-0.3449547410756133,0.01860995725089041,0.8672897644793178,-0.04425045712855219,dienende
deutschland dienend,2.039970015008974,-0.3449547410756133,0.01860995725089041,0.8672897644793178,-0.04425045712855219,deutschland dienend
Führungsrolle,2.0297563685942914,-0.3399354022329961,0.023629296093507487,0.8565795332261242,-0.03923111828593499,Führungsrolle
dienend führungsrolle,2.0297563685942914,-0.3399354022329961,0.023629296093507487,0.8565795332261242,-0.03923111828593499,dienend führungsrolle
Ökonom,2.4589845781938937,0.11065791559425747,-0.1682034251641172,-0.22436959618944916,-0.2310638395435597,Ökonom
